investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004478,2024-08-07,120504,Redemption,103431,Delhi,New Delhi,T30,26-35,Male,13.8,Net Banking,Verified
INV002879,2024-08-07,120504,Redemption,371277,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Net Banking,Verified
INV001926,2024-08-07,148569,Lumpsum,257954,Uttar Pradesh,Agra,B30,46-55,Female,26.9,Cheque,Verified
INV003733,2024-08-07,149323,Redemption,325907,Telangana,Hyderabad,T30,26-35,Male,12.6,Net Banking,Verified
INV004984,2024-08-08,119551,Lumpsum,475443,Uttar Pradesh,Agra,B30,46-55,Female,78.8,UPI,Verified
INV004108,2024-08-08,102887,Lumpsum,15926,Madhya Pradesh,Indore,T30,36-45,Female,22.5,UPI,Verified
INV001553,2024-08-08,101207,Lumpsum,333153,Delhi,Noida,T30,26-35,Male,23.5,Cheque,Verified
INV004189,2024-08-08,120504,Lumpsum,305380,Tamil Nadu,Coimbatore,B30,26-35,Male,23.1,UPI,Verified
INV003393,2024-08-08,102885,Lumpsum,305304,Delhi,New Delhi,T30,26-35,Male,17.1,Cheque,Verified
INV001637,2024-08-08,100016,Redemption,60063,Haryana,Faridabad,B30,36-45,Female,45.1,Net Banking,Verified
INV000995,2024-08-08,120844,Redemption,326212,Delhi,New Delhi,T30,56+,Male,34.6,UPI,Verified
INV002499,2024-08-08,119095,Redemption,191861,Gujarat,Surat,T30,26-35,Male,23.0,Net Banking,Verified
INV004376,2024-08-08,119095,Lumpsum,275061,West Bengal,Kolkata,T30,46-55,Female,92.6,Mandate,Verified
INV003438,2024-08-08,101207,Lumpsum,151981,Delhi,Noida,T30,26-35,Female,19.6,Mandate,Verified
INV004764,2024-08-08,119599,Lumpsum,294543,Punjab,Amritsar,B30,46-55,Female,79.4,Mandate,Verified
INV002244,2024-08-08,125498,Lumpsum,143032,Maharashtra,Mumbai,T30,36-45,Male,49.4,UPI,Verified
INV002679,2024-08-08,120843,Lumpsum,439171,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,Verified
INV003196,2024-08-08,118635,Redemption,172064,West Bengal,Kolkata,T30,26-35,Female,20.1,Mandate,Verified
INV003381,2024-08-08,118632,Lumpsum,487190,Madhya Pradesh,Indore,T30,36-45,Female,12.1,Cheque,Verified
INV004865,2024-08-08,120843,Lumpsum,109268,Maharashtra,Nashik,B30,56+,Male,77.2,Net Banking,Verified
INV002904,2024-08-08,120503,Lumpsum,191159,West Bengal,Kolkata,T30,36-45,Male,52.2,Mandate,Verified
INV003860,2024-08-08,102887,Redemption,463233,Punjab,Chandigarh,T30,26-35,Male,20.4,Net Banking,Verified
INV000768,2024-08-08,119120,Redemption,10446,Delhi,Noida,T30,56+,Male,12.2,Cheque,Verified
INV002753,2024-08-08,119092,Redemption,324017,Uttar Pradesh,Lucknow,T30,26-35,Female,21.2,Mandate,Verified
INV003296,2024-08-09,119599,Redemption,116871,Haryana,Gurugram,T30,26-35,Female,11.3,Cheque,Verified
INV001661,2024-08-09,120843,Redemption,163079,Uttar Pradesh,Lucknow,T30,56+,Female,26.4,Cheque,Verified
INV003008,2024-08-09,102887,Redemption,370136,Rajasthan,Jaipur,T30,36-45,Female,37.4,Mandate,Verified
INV003105,2024-08-09,119598,Redemption,121800,Rajasthan,Jaipur,T30,18-25,Female,6.0,Mandate,Verified
INV002364,2024-08-09,119599,Lumpsum,197726,Rajasthan,Jaipur,T30,46-55,Male,51.3,Cheque,Verified
INV002945,2024-08-09,120504,Lumpsum,353184,Maharashtra,Nashik,B30,26-35,Male,15.6,Mandate,Verified
INV001710,2024-08-09,119551,Lumpsum,74229,Delhi,New Delhi,T30,56+,Male,33.0,Mandate,Verified
INV003189,2024-08-09,100016,Redemption,482403,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Net Banking,Verified
INV003868,2024-08-09,149322,Redemption,90435,Gujarat,Surat,T30,36-45,Male,25.8,Net Banking,Verified
INV003025,2024-08-09,120505,Lumpsum,133343,Gujarat,Surat,T30,26-35,Female,11.9,Mandate,Pending
INV002879,2024-08-09,119120,Redemption,14800,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Cheque,Verified
INV000563,2024-08-09,118634,Lumpsum,35945,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Cheque,Pending
INV004204,2024-08-09,120506,Lumpsum,49116,Tamil Nadu,Chennai,T30,36-45,Male,51.7,Net Banking,Verified
INV004224,2024-08-09,119599,Redemption,218632,Haryana,Faridabad,B30,56+,Male,34.4,Mandate,Verified
INV004003,2024-08-09,102885,Redemption,42888,West Bengal,Kolkata,T30,26-35,Male,9.5,UPI,Verified
INV001851,2024-08-09,120505,Lumpsum,90877,Gujarat,Ahmedabad,T30,26-35,Male,16.2,Net Banking,Verified
INV000891,2024-08-09,101207,Lumpsum,226935,Gujarat,Surat,T30,26-35,Male,20.9,UPI,Verified
INV000802,2024-08-09,102886,Lumpsum,253679,Gujarat,Ahmedabad,T30,36-45,Male,34.4,UPI,Pending
INV001508,2024-08-09,148569,Lumpsum,98476,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,Cheque,Verified
INV001624,2024-08-09,102885,Redemption,227602,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,UPI,Verified
INV000389,2024-08-09,148569,Redemption,20853,Delhi,Gurugram,T30,46-55,Male,50.2,Cheque,Verified
INV000431,2024-08-09,102885,Lumpsum,470726,Madhya Pradesh,Bhopal,B30,18-25,Female,4.6,Cheque,Verified
INV000200,2024-08-09,120842,Redemption,435097,Rajasthan,Udaipur,B30,18-25,Male,4.0,UPI,Verified
INV003909,2024-08-09,102886,Redemption,362877,Haryana,Gurugram,T30,46-55,Male,29.1,Cheque,Verified
INV003761,2024-08-09,102887,Lumpsum,279395,Karnataka,Mysore,B30,46-55,Male,61.2,UPI,Verified
INV001616,2024-08-09,102887,Redemption,112042,Tamil Nadu,Chennai,T30,26-35,Male,23.2,Net Banking,Verified
INV001058,2024-08-09,119093,Lumpsum,56181,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Net Banking,Pending
INV003568,2024-08-09,118633,Lumpsum,192880,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Mandate,Verified
INV000572,2024-08-09,148567,Lumpsum,330474,Gujarat,Surat,T30,36-45,Female,28.9,Net Banking,Verified
INV003024,2024-08-09,101208,Lumpsum,409431,Maharashtra,Pune,T30,36-45,Female,43.1,UPI,Verified
INV003291,2024-08-09,118636,Lumpsum,500953,Gujarat,Surat,T30,36-45,Male,47.1,Cheque,Verified
INV003232,2024-08-09,149322,Lumpsum,162368,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified
INV004635,2024-08-09,119599,Redemption,192251,Punjab,Chandigarh,T30,18-25,Male,4.4,UPI,Verified
INV004689,2024-08-09,119552,Lumpsum,89224,West Bengal,Kolkata,T30,26-35,Male,25.0,UPI,Verified
INV004589,2024-08-09,119120,Lumpsum,82160,Gujarat,Ahmedabad,T30,36-45,Male,14.4,Net Banking,Verified
INV004582,2024-08-09,119095,Redemption,369108,Tamil Nadu,Chennai,T30,56+,Male,67.1,Mandate,Verified
INV000487,2024-08-09,125498,Lumpsum,325485,Telangana,Hyderabad,T30,36-45,Male,41.7,Cheque,Pending
INV003117,2024-08-09,102887,Redemption,400363,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Mandate,Verified
INV000439,2024-08-10,102885,Lumpsum,96389,Rajasthan,Udaipur,B30,56+,Male,23.4,Cheque,Verified
INV004097,2024-08-10,118634,Redemption,214580,Gujarat,Ahmedabad,T30,56+,Male,52.9,Cheque,Verified
INV000599,2024-08-10,149324,Redemption,292255,Gujarat,Ahmedabad,T30,36-45,Male,24.0,Net Banking,Verified
INV003525,2024-08-10,102887,Lumpsum,36125,Karnataka,Mysore,B30,36-45,Male,36.1,Cheque,Pending
INV003194,2024-08-10,119095,Redemption,10892,Haryana,Faridabad,B30,26-35,Female,19.5,Cheque,Verified
INV001707,2024-08-10,120842,Lumpsum,26359,Punjab,Chandigarh,T30,26-35,Male,9.5,Cheque,Verified
INV002592,2024-08-10,120842,Lumpsum,123380,Madhya Pradesh,Bhopal,B30,26-35,Female,15.7,Cheque,Verified
INV002049,2024-08-10,118635,Lumpsum,48070,Tamil Nadu,Coimbatore,B30,36-45,Female,36.8,Cheque,Verified
INV004932,2024-08-10,119092,Lumpsum,81679,Tamil Nadu,Chennai,T30,26-35,Female,21.1,Cheque,Verified
INV004114,2024-08-10,118633,Lumpsum,124056,Tamil Nadu,Coimbatore,B30,26-35,Male,9.4,UPI,Verified
INV003929,2024-08-10,148568,Lumpsum,10272,Uttar Pradesh,Agra,B30,56+,Male,28.0,Net Banking,Verified
INV000231,2024-08-10,119095,Redemption,149337,Rajasthan,Udaipur,B30,26-35,Female,22.9,Mandate,Verified
INV000733,2024-08-10,118635,Lumpsum,274272,Uttar Pradesh,Lucknow,T30,18-25,Male,3.9,Net Banking,Pending
INV002100,2024-08-10,102886,Lumpsum,331102,Delhi,Noida,T30,26-35,Male,22.5,Cheque,Verified
INV000890,2024-08-10,119093,Redemption,551501,Karnataka,Bangalore,T30,26-35,Male,13.5,Net Banking,Verified
INV003233,2024-08-10,120504,Redemption,370292,Karnataka,Bangalore,T30,56+,Male,16.8,Cheque,Verified
INV003022,2024-08-10,119599,Lumpsum,196090,Telangana,Hyderabad,T30,46-55,Male,60.2,Cheque,Verified
INV004778,2024-08-10,101207,Lumpsum,338112,Telangana,Hyderabad,T30,26-35,Female,14.4,UPI,Verified
INV001676,2024-08-10,118636,Lumpsum,483880,Haryana,Faridabad,B30,56+,Female,30.9,Cheque,Pending
INV000031,2024-08-10,149323,Lumpsum,383902,Madhya Pradesh,Indore,T30,36-45,Male,27.3,Cheque,Verified
INV000630,2024-08-10,120505,Lumpsum,348670,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Cheque,Verified
INV004450,2024-08-10,119093,Lumpsum,176078,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Cheque,Verified
INV000526,2024-08-10,120843,Redemption,443160,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,Net Banking,Verified
INV002154,2024-08-10,149323,Lumpsum,426045,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified
INV004017,2024-08-10,100016,Redemption,390360,West Bengal,Kolkata,T30,36-45,Male,36.7,UPI,Verified
INV001865,2024-08-10,120844,Redemption,326229,Telangana,Hyderabad,T30,18-25,Female,4.3,Mandate,Verified
INV000749,2024-08-10,120507,Lumpsum,187005,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,Cheque,Verified
INV002874,2024-08-10,118635,Lumpsum,399215,Punjab,Chandigarh,T30,56+,Female,15.0,UPI,Verified
INV000100,2024-08-10,119599,Redemption,404287,Rajasthan,Udaipur,B30,56+,Male,57.2,UPI,Verified
INV001116,2024-08-11,120842,Redemption,503102,Haryana,Faridabad,B30,36-45,Male,17.8,Cheque,Verified
INV003836,2024-08-11,100016,Redemption,435441,Karnataka,Bangalore,T30,36-45,Male,12.4,UPI,Verified
INV000826,2024-08-11,149322,Redemption,455968,Madhya Pradesh,Bhopal,B30,36-45,Female,44.3,UPI,Verified
INV001777,2024-08-11,102886,Lumpsum,263621,West Bengal,Kolkata,T30,18-25,Female,7.6,UPI,Verified
INV004500,2024-08-11,149323,Lumpsum,332747,Karnataka,Mysore,B30,46-55,Male,45.2,Mandate,Verified
INV002191,2024-08-11,149324,Lumpsum,327424,West Bengal,Kolkata,T30,26-35,Male,9.0,Net Banking,Verified
INV002396,2024-08-11,120504,Lumpsum,406138,Rajasthan,Udaipur,B30,18-25,Female,3.6,Net Banking,Verified
INV000392,2024-08-11,120843,Redemption,6656,Gujarat,Surat,T30,26-35,Female,16.6,UPI,Verified
INV002383,2024-08-11,102885,Lumpsum,360833,Madhya Pradesh,Bhopal,B30,18-25,Female,3.2,Mandate,Verified
INV003428,2024-08-11,119120,Lumpsum,250239,Tamil Nadu,Coimbatore,B30,26-35,Female,22.8,Net Banking,Verified
INV004173,2024-08-11,102885,Redemption,298017,West Bengal,Kolkata,T30,26-35,Male,16.9,Net Banking,Verified
INV004393,2024-08-11,120842,Redemption,178884,Telangana,Hyderabad,T30,26-35,Female,21.5,Net Banking,Verified
INV001592,2024-08-11,102885,Lumpsum,407171,Telangana,Hyderabad,T30,18-25,Male,4.3,Net Banking,Verified
INV003561,2024-08-11,149323,Lumpsum,478986,West Bengal,Kolkata,T30,26-35,Male,22.0,UPI,Verified
INV004715,2024-08-11,149324,Redemption,155657,Tamil Nadu,Chennai,T30,46-55,Male,56.9,UPI,Verified
INV004442,2024-08-11,120507,Redemption,142332,Haryana,Faridabad,B30,18-25,Male,5.8,Net Banking,Verified
INV004760,2024-08-11,120844,Lumpsum,113584,Uttar Pradesh,Lucknow,T30,18-25,Male,4.8,Cheque,Verified
INV000613,2024-08-11,118636,Lumpsum,509804,Uttar Pradesh,Lucknow,T30,26-35,Male,11.5,Cheque,Verified
INV002877,2024-08-11,119552,Redemption,47528,Rajasthan,Jaipur,T30,36-45,Male,56.5,UPI,Pending
INV000359,2024-08-11,119095,Redemption,54193,Tamil Nadu,Chennai,T30,18-25,Male,3.1,UPI,Verified
INV001388,2024-08-11,119120,Lumpsum,395729,Punjab,Amritsar,B30,46-55,Male,72.8,UPI,Verified
INV000621,2024-08-11,119093,Redemption,322626,Rajasthan,Udaipur,B30,56+,Female,45.8,Net Banking,Verified
INV001470,2024-08-11,102887,Lumpsum,422034,Haryana,Gurugram,T30,36-45,Male,26.2,UPI,Verified
INV000104,2024-08-11,148568,Lumpsum,402572,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Net Banking,Verified
INV002365,2024-08-11,118635,Lumpsum,361161,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Cheque,Verified
INV003808,2024-08-11,119095,Lumpsum,187374,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Cheque,Verified
INV003162,2024-08-12,118635,Redemption,127512,West Bengal,Kolkata,T30,18-25,Male,4.1,Mandate,Verified
INV004223,2024-08-12,118633,Redemption,137998,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,Verified
INV004065,2024-08-12,119094,Lumpsum,507019,Tamil Nadu,Chennai,T30,26-35,Male,6.1,Mandate,Verified
INV003380,2024-08-12,119598,Lumpsum,396549,Delhi,Noida,T30,36-45,Male,21.0,UPI,Verified
INV001234,2024-08-12,148568,Lumpsum,241284,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Mandate,Verified
INV000810,2024-08-12,119120,Redemption,86926,Rajasthan,Jaipur,T30,26-35,Male,11.2,UPI,Verified
INV003708,2024-08-12,119599,Lumpsum,129242,Punjab,Amritsar,B30,46-55,Male,38.6,Mandate,Verified
INV000174,2024-08-12,149322,Lumpsum,290032,Karnataka,Bangalore,T30,36-45,Male,58.1,UPI,Verified
INV001234,2024-08-12,118634,Redemption,349963,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Cheque,Verified
INV002387,2024-08-12,119598,Redemption,474052,Telangana,Hyderabad,T30,26-35,Male,13.1,Cheque,Verified
INV003287,2024-08-12,100025,Redemption,466316,Delhi,New Delhi,T30,36-45,Male,54.9,Mandate,Verified
INV000933,2024-08-12,120506,Lumpsum,427008,Rajasthan,Jaipur,T30,36-45,Female,14.9,UPI,Verified
INV002425,2024-08-12,100033,Lumpsum,161970,Madhya Pradesh,Bhopal,B30,26-35,Male,18.1,Mandate,Verified
INV002331,2024-08-12,120506,Lumpsum,138962,Haryana,Gurugram,T30,26-35,Female,22.6,Mandate,Verified
INV002966,2024-08-12,119095,Lumpsum,458718,Gujarat,Ahmedabad,T30,26-35,Female,18.4,Cheque,Verified
INV001224,2024-08-12,120841,Redemption,205775,West Bengal,Kolkata,T30,18-25,Female,6.8,Net Banking,Verified
INV004787,2024-08-12,119599,Redemption,98563,Haryana,Faridabad,B30,26-35,Male,8.2,Net Banking,Verified
INV002196,2024-08-12,119094,Lumpsum,368601,Delhi,Gurugram,T30,26-35,Female,23.6,Cheque,Verified
INV000189,2024-08-12,100025,Lumpsum,70400,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Mandate,Verified
INV002893,2024-08-12,119551,Lumpsum,116452,Telangana,Hyderabad,T30,56+,Male,69.4,Cheque,Verified
INV001614,2024-08-12,148567,Lumpsum,79494,Punjab,Amritsar,B30,18-25,Male,4.6,Mandate,Verified
INV000779,2024-08-12,101206,Lumpsum,388122,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Cheque,Verified
INV001717,2024-08-12,149323,Redemption,100724,Karnataka,Mysore,B30,26-35,Male,23.2,Net Banking,Verified
INV002802,2024-08-12,119093,Lumpsum,96281,Gujarat,Surat,T30,36-45,Female,32.8,Cheque,Verified
INV003125,2024-08-12,100016,Lumpsum,193204,Punjab,Chandigarh,T30,36-45,Female,30.8,Net Banking,Verified
INV002734,2024-08-12,149323,Lumpsum,173836,Haryana,Faridabad,B30,26-35,Female,15.8,Net Banking,Verified
INV002062,2024-08-12,118633,Lumpsum,73417,Telangana,Hyderabad,T30,18-25,Male,5.5,Net Banking,Verified
INV004886,2024-08-12,120505,Lumpsum,278928,Tamil Nadu,Chennai,T30,26-35,Male,18.1,UPI,Verified
INV002606,2024-08-12,148569,Lumpsum,188396,Telangana,Hyderabad,T30,26-35,Female,8.1,Net Banking,Verified
INV002752,2024-08-12,148567,Lumpsum,314247,Rajasthan,Udaipur,B30,26-35,Male,20.1,UPI,Verified
INV001860,2024-08-12,120844,Redemption,335378,Karnataka,Mysore,B30,26-35,Female,9.0,Cheque,Verified
INV002522,2024-08-12,120505,Redemption,175414,Rajasthan,Jaipur,T30,26-35,Female,6.3,UPI,Verified
INV004354,2024-08-12,100016,Lumpsum,122113,Uttar Pradesh,Kanpur,B30,26-35,Female,17.8,Mandate,Verified
INV000978,2024-08-12,119094,Lumpsum,473345,West Bengal,Kolkata,T30,26-35,Male,18.6,Cheque,Verified
INV001221,2024-08-12,120505,Lumpsum,325194,Delhi,New Delhi,T30,26-35,Female,22.4,Net Banking,Verified
INV001789,2024-08-13,120844,Redemption,288049,Gujarat,Surat,T30,18-25,Male,4.4,UPI,Pending
INV004080,2024-08-13,148569,Lumpsum,150314,Punjab,Amritsar,B30,26-35,Female,18.7,Mandate,Verified
INV002213,2024-08-13,149323,Lumpsum,230922,Maharashtra,Pune,T30,36-45,Female,33.8,Net Banking,Verified
INV000536,2024-08-13,149322,Lumpsum,311325,Delhi,New Delhi,T30,36-45,Female,29.6,Mandate,Verified
INV004991,2024-08-13,149324,Lumpsum,207704,Telangana,Hyderabad,T30,26-35,Female,17.3,UPI,Verified
INV002471,2024-08-13,119120,Lumpsum,88039,Punjab,Chandigarh,T30,18-25,Male,3.1,Cheque,Verified
INV003401,2024-08-13,102887,Lumpsum,298806,Rajasthan,Jaipur,T30,26-35,Female,18.1,Mandate,Verified
INV003967,2024-08-13,118635,Lumpsum,137866,Tamil Nadu,Coimbatore,B30,46-55,Male,79.9,UPI,Verified
INV002024,2024-08-13,120506,Lumpsum,347516,West Bengal,Kolkata,T30,26-35,Male,17.6,UPI,Verified
INV002259,2024-08-13,118634,Lumpsum,402749,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Cheque,Verified
INV003876,2024-08-13,119598,Redemption,218416,Rajasthan,Udaipur,B30,18-25,Male,5.6,Cheque,Verified
INV003112,2024-08-13,120844,Lumpsum,434702,Maharashtra,Pune,T30,26-35,Female,8.5,UPI,Verified
INV002714,2024-08-13,101208,Lumpsum,160087,West Bengal,Kolkata,T30,46-55,Male,65.7,Mandate,Verified
INV001803,2024-08-13,119599,Redemption,13879,Rajasthan,Udaipur,B30,26-35,Female,20.6,Mandate,Verified
INV003586,2024-08-13,120503,Redemption,431758,Haryana,Faridabad,B30,46-55,Male,68.9,Net Banking,Verified
INV004496,2024-08-13,100033,Lumpsum,396244,Madhya Pradesh,Indore,T30,18-25,Female,6.3,Mandate,Verified
INV001298,2024-08-13,102886,Lumpsum,106983,Delhi,Gurugram,T30,26-35,Female,24.4,Cheque,Verified
INV003961,2024-08-13,148569,Lumpsum,48439,Rajasthan,Udaipur,B30,46-55,Male,39.6,UPI,Verified
INV003535,2024-08-13,120843,Redemption,91244,Maharashtra,Nashik,B30,26-35,Male,12.5,Cheque,Verified
INV002527,2024-08-13,148568,Lumpsum,115569,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
INV002284,2024-08-13,119095,Lumpsum,46265,Karnataka,Bangalore,T30,36-45,Male,55.3,Cheque,Verified
INV000639,2024-08-13,119552,Lumpsum,22525,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,Cheque,Verified
INV003803,2024-08-13,120507,Redemption,539152,Rajasthan,Jaipur,T30,26-35,Male,10.8,Cheque,Verified
INV002004,2024-08-13,119552,Lumpsum,150277,Uttar Pradesh,Agra,B30,18-25,Male,7.3,Mandate,Verified
INV002748,2024-08-13,102885,Lumpsum,168602,Punjab,Amritsar,B30,26-35,Male,7.8,UPI,Verified
INV000151,2024-08-13,120842,Lumpsum,385923,Delhi,New Delhi,T30,18-25,Male,5.1,UPI,Verified
INV002638,2024-08-13,148567,Lumpsum,130596,Delhi,New Delhi,T30,18-25,Male,4.2,Cheque,Verified
INV003961,2024-08-13,100033,Redemption,164072,Rajasthan,Udaipur,B30,46-55,Male,39.6,Mandate,Verified
INV001518,2024-08-13,119551,Lumpsum,148447,Karnataka,Mysore,B30,18-25,Male,3.9,UPI,Verified
INV003388,2024-08-13,148568,Lumpsum,221768,Haryana,Faridabad,B30,56+,Female,39.3,UPI,Verified
INV002954,2024-08-14,119551,Lumpsum,61956,Delhi,New Delhi,T30,26-35,Female,6.0,UPI,Verified
INV000323,2024-08-14,101206,Lumpsum,184630,Telangana,Hyderabad,T30,26-35,Female,23.0,Net Banking,Verified
INV004362,2024-08-14,120844,Lumpsum,23145,West Bengal,Kolkata,T30,26-35,Female,12.1,Net Banking,Verified
INV004925,2024-08-14,119094,Redemption,123176,Maharashtra,Pune,T30,18-25,Female,5.4,Net Banking,Verified
INV001057,2024-08-14,100033,Redemption,313815,Rajasthan,Jaipur,T30,46-55,Male,68.0,Cheque,Verified
INV001764,2024-08-14,125497,Redemption,167367,Rajasthan,Udaipur,B30,46-55,Female,28.1,Net Banking,Verified
INV000601,2024-08-14,101207,Redemption,218332,Rajasthan,Jaipur,T30,46-55,Male,52.6,Net Banking,Verified
INV000438,2024-08-14,149323,Lumpsum,113033,Delhi,New Delhi,T30,26-35,Male,11.6,UPI,Verified
INV002438,2024-08-14,119095,Lumpsum,332540,Uttar Pradesh,Kanpur,B30,56+,Male,37.9,Net Banking,Verified
INV001971,2024-08-14,120843,Lumpsum,322513,Gujarat,Ahmedabad,T30,26-35,Male,21.0,Cheque,Verified
INV001355,2024-08-14,118633,Lumpsum,391004,Tamil Nadu,Chennai,T30,46-55,Female,89.8,UPI,Pending
INV003310,2024-08-14,101208,Lumpsum,404084,Telangana,Hyderabad,T30,26-35,Male,8.0,Net Banking,Verified
INV000907,2024-08-14,119092,Lumpsum,431036,Karnataka,Bangalore,T30,46-55,Female,64.5,Net Banking,Verified
INV002409,2024-08-14,100033,Lumpsum,510623,Punjab,Amritsar,B30,18-25,Female,4.9,Mandate,Verified
INV004230,2024-08-14,149322,Redemption,498760,Karnataka,Bangalore,T30,18-25,Female,7.4,Net Banking,Verified
INV003604,2024-08-14,118636,Redemption,47204,Punjab,Chandigarh,T30,18-25,Female,7.4,Cheque,Verified
INV001391,2024-08-14,118632,Redemption,90449,Madhya Pradesh,Bhopal,B30,36-45,Male,18.5,Net Banking,Verified
INV002005,2024-08-14,101208,Redemption,341770,Maharashtra,Pune,T30,18-25,Male,7.1,Cheque,Verified
INV002093,2024-08-14,102886,Lumpsum,324676,Punjab,Chandigarh,T30,26-35,Male,14.7,Cheque,Verified
INV001866,2024-08-14,120504,Lumpsum,450212,Telangana,Hyderabad,T30,36-45,Female,33.9,UPI,Verified
INV000994,2024-08-14,125498,Lumpsum,534854,Maharashtra,Pune,T30,26-35,Female,6.1,Mandate,Verified
INV002655,2024-08-14,119598,Redemption,215721,Haryana,Faridabad,B30,56+,Male,44.4,Net Banking,Verified
INV000744,2024-08-14,149322,Redemption,326985,Uttar Pradesh,Kanpur,B30,56+,Female,49.8,Net Banking,Verified
INV003748,2024-08-14,120506,Lumpsum,138978,Madhya Pradesh,Indore,T30,46-55,Male,66.4,UPI,Pending
INV002416,2024-08-15,102886,Lumpsum,573536,Telangana,Hyderabad,T30,26-35,Female,15.2,Mandate,Verified
INV002708,2024-08-15,119094,Redemption,139247,Karnataka,Mysore,B30,26-35,Male,14.0,Cheque,Verified
INV002483,2024-08-15,120507,Lumpsum,235816,Delhi,New Delhi,T30,46-55,Female,60.8,UPI,Verified
INV002318,2024-08-15,125498,Redemption,354680,Tamil Nadu,Chennai,T30,36-45,Male,21.1,UPI,Verified
INV002912,2024-08-15,102885,Lumpsum,409806,Maharashtra,Mumbai,T30,26-35,Female,23.6,Net Banking,Verified
INV002535,2024-08-15,120843,Redemption,406049,Rajasthan,Udaipur,B30,36-45,Male,22.6,Cheque,Verified
INV002512,2024-08-15,118634,Lumpsum,367050,Rajasthan,Jaipur,T30,46-55,Male,74.6,Cheque,Verified
INV002861,2024-08-15,120504,Lumpsum,58244,Punjab,Amritsar,B30,56+,Female,79.7,Cheque,Verified
INV002606,2024-08-15,102887,Lumpsum,64733,Telangana,Hyderabad,T30,26-35,Female,8.1,Cheque,Verified
INV000349,2024-08-15,101208,Lumpsum,508569,Maharashtra,Mumbai,T30,18-25,Female,3.8,Mandate,Verified
INV003479,2024-08-15,119092,Redemption,102826,West Bengal,Kolkata,T30,36-45,Female,44.7,Cheque,Verified
INV001888,2024-08-15,101207,Lumpsum,79087,Delhi,New Delhi,T30,18-25,Female,6.4,UPI,Pending
INV004508,2024-08-15,101208,Redemption,268802,Punjab,Amritsar,B30,36-45,Female,36.5,Mandate,Verified
INV003509,2024-08-15,120841,Lumpsum,214811,Haryana,Gurugram,T30,36-45,Male,14.5,UPI,Verified
INV003954,2024-08-15,100016,Redemption,118130,Rajasthan,Udaipur,B30,26-35,Male,7.1,UPI,Verified
